Q7Z3E2	CCDC186	Coiled-coil domain-containing protein 186	55088	Endometrial tumor, Melanoma, Testis, Lymphoma, Embryo, Prostate, Cervix carcinoma, Erythroleukemia, Liver
Q7Z3E4	TRDMT1	tRNA (cytosine(38)-C(5))-methyltransferase	1787	Human retina
Q7Z3G6	PRICKLE2	Prickle-like protein 2	166336	Cervix
Q7Z3K3	POGZ	Pogo transposable element with ZNF domain	23126	Retina, Placenta, Testis, Neuroblastoma, Colon, Placenta, Brain, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q7Z3K6	MIER3	Mesoderm induction early response protein 3	166968	Testis, Fetal kidney, Uterus, Testis, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q7Z3U7	MON2	Protein MON2 homolog	23041	Hippocampus, Brain, Prostate, Amygdala, Spinal cord, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Liver
Q7Z402	TMC7	Transmembrane channel-like protein 7	79905	Brain, Colon, Erythroleukemia
Q7Z412	PEX26	Peroxisome assembly protein 26	55670	Fibroblast, Colon, Ileal mucosa, Brain, Uterus
Q7Z417	NUFIP2	Nuclear fragile X mental retardation-interacting protein 2	57532	Brain, Uterus, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Embryonic kidney, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver, Colon carcinoma
Q7Z422	SZRD1	SUZ domain-containing protein 1	26099	Lung fibroblast, Skeletal muscle, Kidney, Kidney, Pancreas, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q7Z449	CYP2U1	Cytochrome P450 2U1	113612	Thymus, Brain, Mammary gland
Q7Z4G1	COMMD6	COMM domain-containing protein 6	170622	Aorta, Brain
Q7Z4H9	FAM220A	Protein FAM220A	84792	Testis, Testis, Placenta
Q7Z4R8	C6orf120	UPF0669 protein C6orf120	387263	Placenta, Brain, Brain, Liver
Q7Z569	BRAP	BRCA1-associated protein	8315	Fibroblast, T-cell, Brain, Testis, Renal cell carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q7Z570	ZNF804A	Zinc finger protein 804A	91752	Brain
Q7Z589	EMSY	BRCA2-interacting transcriptional repressor EMSY	56946	Brain, Testis, Urinary bladder, Placenta, Brain, Liver, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q7Z5L2	R3HCC1L	Coiled-coil domain-containing protein R3HCC1L	27291	Ovary, Placenta, Cerebellum, Erythroleukemia
Q7Z5L9	IRF2BP2	Interferon regulatory factor 2-binding protein 2	359948	Lung, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q7Z5Q1	CPEB2	Cytoplasmic polyadenylation element-binding protein 2	132864	
Q7Z5Y7	KCTD20	BTB/POZ domain-containing protein KCTD20	222658	Trachea, Brain, Skeletal muscle, Liver
Q7Z628	NET1	Neuroepithelial cell-transforming gene 1 protein	10276	Neuroepithelium, Eye, Placenta, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Erythroleukemia
Q7Z698	SPRED2	Sprouty-related, EVH1 domain-containing protein 2	200734	Glioblastoma, Brain, Ovary, Erythroleukemia
Q7Z699	SPRED1	Sprouty-related, EVH1 domain-containing protein 1	161742	Glioblastoma, Tongue, Brain, Erythroleukemia, Colon carcinoma
Q7Z6B0	CCDC91	Coiled-coil domain-containing protein 91	55297	Placenta, Testis, Testis, Liver, Testis, Erythroleukemia
Q7Z6E9	RBBP6	E3 ubiquitin-protein ligase RBBP6	5930	Bone, Kidney, Fetal brain, Spleen, Lung carcinoma, Hepatoma, Amygdala, Cervix carcinoma, Cervix carcinoma, Embryonic kidney, Cervix carcinoma, Cervix carcinoma, Liver, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q7Z6I8	C5orf24	UPF0461 protein C5orf24	134553	Blood, Corpus callosum, Skin, Embryonic kidney, Cervix carcinoma, Erythroleukemia
Q7Z6J6	FRMD5	FERM domain-containing protein 5	84978	Astrocyte, Skin, Cervix carcinoma
Q7Z6L1	TECPR1	Tectonin beta-propeller repeat-containing protein 1	25851	Trachea, Eye, Placenta, Brain, Testis, Cervix carcinoma, Erythroleukemia
Q7Z6M2	FBXO33	F-box only protein 33	254170	Brain, Skin, Testis, Placenta
Q7Z773	HACL1	2-hydroxyacyl-CoA lyase 1	-	Colon
Q7Z7A1	CNTRL	Centriolin	11064	Liver, Lymph, Placenta, Spleen, Lymphoblast, Erythroleukemia
Q7Z7C8	TAF8	Transcription initiation factor TFIID subunit 8	129685	Testis, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q7Z7F0	KHDC4	KH homology domain-containing protein 4	22889	Brain, Adrenal cortex, Lymph, Cervix carcinoma, Leukemic T-cell, Liver
Q7Z7H5	TMED4	Transmembrane emp24 domain-containing protein 4	222068	Brain cortex, Embryo, Thalamus, Endometrium, Brain, Pancreas, Lung fibroblast, Liver
Q7Z7L1	SLFN11	Schlafen family member 11	91607	Spleen, Skeletal muscle, Skin
Q7Z7M9	GALNT5	Polypeptide N-acetylgalactosaminyltransferase 5	11227	Synovium, Leukemic T-cell, Erythroleukemia
Q86SE9	PCGF5	Polycomb group RING finger protein 5	84333	Testis, Endometrial adenocarcinoma, Skeletal muscle, Brain, Pancreas
Q86SF2	GALNT7	N-acetylgalactosaminyltransferase 7	51809	Ovary, Placenta, Testis
Q86SK9	SCD5	Stearoyl-CoA desaturase 5	79966	Fetal brain, Endothelial cell, Brain, Brain
Q86SR1	GALNT10	Polypeptide N-acetylgalactosaminyltransferase 10	55568	Colon cancer, Brain, Placenta, Uterus, Spleen, Kidney, Skin
Q86SU0	ILDR1	Immunoglobulin-like domain-containing receptor 1	286676	Lymphoma, Prostate, Kidney, Kidney, Brain
Q86SZ2	TRAPPC6B	Trafficking protein particle complex subunit 6B	122553	Cervix carcinoma, Fetal liver, Lymph node, Uterus
Q86T03	PIP4P1	Type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase	90809	Neuroblastoma, T-cell, Substantia nigra, Testis, Brain, Lung, Cervix carcinoma
Q86T24	ZBTB33	Transcriptional regulator Kaiso	10009	Cerebellum, Amygdala, Endometrial tumor, Fetal kidney, Testis, Lung, Erythroleukemia
Q86T29	ZNF605	Zinc finger protein 605	100289635	Cervix, Spinal cord
Q86T82	USP37	Ubiquitin carboxyl-terminal hydrolase 37	57695	Spinal cord, Testis, Brain, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q86TG7	PEG10	Retrotransposon-derived protein PEG10	23089	Brain, Testis, PNS, Cervix carcinoma, Cervix carcinoma
Q86TV6	TTC7B	Tetratricopeptide repeat protein 7B	145567	Lymph node, Neuroblastoma, Placenta, Liver, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Erythroleukemia, Liver
Q86U86	PBRM1	Protein polybromo-1	55193	Teratocarcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q86UB2	BIVM	Basic immunoglobulin-like variable motif-containing protein	54841	Eye, Colon
Q86UB9	TMEM135	Transmembrane protein 135	65084	Endometrial adenocarcinoma, Testis, Brain
Q86UD5	SLC9B2	Sodium/hydrogen exchanger 9B2	133308	Lung, Testis, Liver
Q86UE4	MTDH	Protein LYRIC	92140	Colon carcinoma, Fetal astrocyte, Brain, Skin, Testis, Hepatoma, Cervix carcinoma, Platelet, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q86UW6	N4BP2	NEDD4-binding protein 2	55728	T-cell, Lung, Teratocarcinoma, Brain, Leukemic T-cell, Erythroleukemia
Q86UY8	NT5DC3	5'-nucleotidase domain-containing protein 3	51559	Skin, Placenta
Q86V24	ADIPOR2	Adiponectin receptor protein 2	79602	Colon, Hippocampus, Trachea, Uterus, Liver
Q86V25	VASH2	Tubulinyl-Tyr carboxypeptidase 2	79805	Teratocarcinoma, Brain, Testis
Q86V97	KBTBD6	Kelch repeat and BTB domain-containing protein 6	89890	Brain, Brain, Prostate, Brain
Q86VE0	MYPOP	Myb-related transcription factor, partner of profilin	339344	Blood, Erythroleukemia
Q86VI3	IQGAP3	Ras GTPase-activating-like protein IQGAP3	128239	Embryonic kidney, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q86VN1	VPS36	Vacuolar protein-sorting-associated protein 36	51028	Brain, Teratocarcinoma, Retina, Brain
Q86VQ1	GLCCI1	Glucocorticoid-induced transcript 1 protein	113263	Cervix, Testis, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q86VS8	HOOK3	Protein Hook homolog 3	84376	Cervix, Duodenum, Astrocyte, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q86VX2	COMMD7	COMM domain-containing protein 7	149951	Brain, Eye, Liver
Q86W50	METTL16	RNA N6-adenosine-methyltransferase METTL16	79066	Spinal cord, Muscle, Uterus, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q86WA8	LONP2	Lon protease homolog 2, peroxisomal	83752	Teratocarcinoma, Brain, Uterus, Melanoma
Q86WA9	SLC26A11	Sodium-independent sulfate anion transporter	284129	Endothelial cell, Placenta, Thyroid, Fetal brain, Hypothalamus, Placenta
Q86WC4	OSTM1	Osteopetrosis-associated transmembrane protein 1	28962	Testis, Umbilical cord blood, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q86WG5	SBF2	Myotubularin-related protein 13	81846	Sciatic nerve, Brain, Cervix, Duodenum, Placenta, Fetal brain, Liver, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma
Q86WZ6	ZNF227	Zinc finger protein 227	7770	Testis
Q86X10	RALGAPB	Ral GTPase-activating protein subunit beta	57148	Brain, Melanoma, Brain, Lung, Testis, Tongue, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Erythroleukemia, Liver
Q86X83	COMMD2	COMM domain-containing protein 2	51122	Fetal brain, Umbilical cord blood, Liver
Q86XI2	NCAPG2	Condensin-2 complex subunit G2	54892	Endometrium, Testis, Ovary, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma
Q86XK2	FBXO11	F-box only protein 11	80204	Fetal brain, Kidney, Hepatoma, Teratocarcinoma, Brain, Ovary, Testis, Brain, Erythroleukemia
Q86XN7	PROSER1	Proline and serine-rich protein 1	80209	Brain, Amygdala, Colon endothelium, Melanoma, Brain, PNS, Teratocarcinoma, Cervix carcinoma, Erythroleukemia
Q86XP1	DGKH	Diacylglycerol kinase eta	160851	Testis, Testis, Uterus, Testis, Amygdala
Q86XR8	CEP57	Centrosomal protein of 57 kDa	9702	Placenta, Bone marrow, Teratocarcinoma, Kidney, Mammary gland, Placenta, Lymphoblast, Cervix carcinoma, Erythroleukemia
Q86XZ4	SPATS2	Spermatogenesis-associated serine-rich protein 2	65244	Neuroblastoma, Testis, Uterus, Cervix carcinoma, Leukemic T-cell, Liver
Q86Y13	DZIP3	E3 ubiquitin-protein ligase DZIP3	9666	Liver, Uterus, Brain, Skin, Testis
Q86Y37	CACUL1	CDK2-associated and cullin domain-containing protein 1	143384	Rectum tumor, Testis, Testis
Q86Y56	DNAAF5	Dynein assembly factor 5, axonemal	54919	Colon carcinoma, Hippocampus, Pancreas, B-cell lymphoma, Melanoma
Q86Y97	KMT5C	Histone-lysine N-methyltransferase KMT5C	84787	Cervix, Leukemic T-cell, Cervix carcinoma
Q86YB8	ERO1B	ERO1-like protein beta	56605	Cerebellum, Testis, Platelet
Q86YD3	TMEM25	Transmembrane protein 25	84866	Embryo, Testis, Placenta, Brain, Ovary
Q86YH2	ZNF280B	Zinc finger protein 280B	140883	Uterus, Cervix carcinoma, Erythroleukemia
Q86YJ5	MARCH9	E3 ubiquitin-protein ligase MARCH9	92979	Brain, Brain, Lung
Q86YJ7	ANKRD13B	Ankyrin repeat domain-containing protein 13B	124930	Testis, Skin
Q86YM7	HOMER1	Homer protein homolog 1	9456	Frontal cortex, Synovial cell, Brain, Hippocampus, Pancreas
Q86YN1	DOLPP1	Dolichyldiphosphatase 1	57171	Cerebellum, Lung, Brain, Lung
Q86YN6	PPARGC1B	Peroxisome proliferator-activated receptor gamma coactivator 1-beta	133522	Tongue, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q86YQ8	CPNE8	Copine-8	144402	Hippocampus, Brain, Embryonic kidney, Cervix carcinoma
Q86YS7	C2CD5	C2 domain-containing protein 5	9847	Brain, Brain, Hippocampus, Brain, Cerebellum, Lung carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q86YT6	MIB1	E3 ubiquitin-protein ligase MIB1	57534	Lung, Amygdala, Endometrial tumor, Brain, Placenta, Liver
Q86Z02	HIPK1	Homeodomain-interacting protein kinase 1	204851	Testis, Testis, Brain, Leukemic T-cell, Cervix carcinoma, Erythroleukemia
Q8IU60	DCP2	m7GpppN-mRNA hydrolase	167227	Erythroleukemia, Blood, Uterus, Embryonic kidney, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q8IUC4	RHPN2	Rhophilin-2	85415	Kidney, Hippocampus, Placenta, Uterus, Testis, Amygdala, Liver
Q8IUD2	ERC1	ELKS/Rab6-interacting/CAST family member 1	23085	Brain, Eye, Brain, Fetal brain cortex, Colon, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q8IUH5	ZDHHC17	Palmitoyltransferase ZDHHC17	23390	Brain, Brain, Lung fibroblast, Bone marrow, Testis, Testis, Umbilical cord blood
Q8IUI8	CRLF3	Cytokine receptor-like factor 3	51379	Erythroleukemia, Liver, Synovial cell, B-cell
Q8IUQ4	SIAH1	E3 ubiquitin-protein ligase SIAH1	6477	Intestinal epithelium, Fetal brain, Retina, Brain, Pancreas, Testis, Cervix carcinoma
Q8IUR6	CREBRF	CREB3 regulatory factor	153222	Cervix carcinoma, Retina, Testis, Lung, Adipose tissue, Endometrium
Q8IUR7	ARMC8	Armadillo repeat-containing protein 8	25852	Aorta, Cerebellum, Placenta, Teratocarcinoma, Tongue, Brain, Lung, Uterus, Ovarian carcinoma, Testis, Erythroleukemia
Q8IUW5	RELL1	RELT-like protein 1	768211	Placenta, Pancreas, Cervix carcinoma, Cervix carcinoma
Q8IV16	GPIHBP1	Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1	338328	Brain, PNS
Q8IV38	ANKMY2	Ankyrin repeat and MYND domain-containing protein 2	57037	Brain, Colon, Prostate
Q8IV45	UNC5CL	UNC5C-like protein	222643	Colon
Q8IV48	ERI1	3'-5' exoribonuclease 1	90459	Testis, Leukemic T-cell, Cervix carcinoma, Erythroleukemia
Q8IV61	RASGRP3	Ras guanyl-releasing protein 3	25780	Brain, Endometrium
Q8IV63	VRK3	Inactive serine/threonine-protein kinase VRK3	51231	Liver, Testis, Trachea, Brain, Skin, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q8IVB5	LIX1L	LIX1-like protein	128077	Ovary, Melanoma
Q8IVD9	NUDCD3	NudC domain-containing protein 3	23386	Brain, Pancreas, Placenta, Brain, Embryonic kidney, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma
Q8IVF7	FMNL3	Formin-like protein 3	91010	Brain, Testis, Cervix carcinoma
Q8IVG5	SAMD9L	Sterile alpha motif domain-containing protein 9-like	219285	Brain, Skin, Uterus, Spleen, Amygdala
Q8IVH8	MAP4K3	Mitogen-activated protein kinase kinase kinase kinase 3	8491	Macrophage, Skeletal muscle, Testis
Q8IVJ1	SLC41A1	Solute carrier family 41 member 1	254428	Endometrial tumor, Skeletal muscle, Testis
Q8IVL1	NAV2	Neuron navigator 2	89797	Brain, Placenta, Skin, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Liver
Q8IVM0	CCDC50	Coiled-coil domain-containing protein 50	152137	Skin, Cervix carcinoma, Erythroleukemia
Q8IVP5	FUNDC1	FUN14 domain-containing protein 1	139341	Brain, Cervix carcinoma, Leukemic T-cell, Erythroleukemia
Q8IVV7	GID4	Glucose-induced degradation protein 4 homolog	79018	Eye, Testis
Q8IW45	NAXD	ATP-dependent (S)-NAD(P)H-hydrate dehydratase	55739	Testis, Brain, Liver, Liver
Q8IWA0	WDR75	WD repeat-containing protein 75	84128	Retina, Testis, Placenta, Testis, Teratocarcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q8IWA4	MFN1	Mitofusin-1	55669	Heart, Ileal mucosa, Trachea, Testis, Brain, Brain, Liver
Q8IWB7	WDFY1	WD repeat and FYVE domain-containing protein 1	57590	Brain, Brain, Skin, Cervix carcinoma
Q8IWD4	CCDC117	Coiled-coil domain-containing protein 117	150275	Brain, Cerebellum, Testis, Tongue, Testis, Testis carcinoma, Uterine leiomyoma, Cervix carcinoma
Q8IWE4	DCUN1D3	DCN1-like protein 3	123879	Lung, Ovary
Q8IWI9	MGA	MAX gene-associated protein	23269	Ovary, Teratocarcinoma, Duodenum, Brain, Uterus, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Colon carcinoma
Q8IWS0	PHF6	PHD finger protein 6	84295	Brain, Subthalamic nucleus, Thymus, Bone marrow, Cervix carcinoma, Embryonic kidney, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q8IWV7	UBR1	E3 ubiquitin-protein ligase UBR1	197131	Brain, Erythroid cell, Placenta, Heart, Embryonic kidney, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Erythroleukemia, Liver
Q8IWW6	ARHGAP12	Rho GTPase-activating protein 12	94134	Testis, Placenta, Uterus, Leukemic T-cell, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q8IWY8	ZSCAN29	Zinc finger and SCAN domain-containing protein 29	146050	Testis, Erythroid cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q8IWZ3	ANKHD1	Ankyrin repeat and KH domain-containing protein 1	54882	Lung, Embryo, Brain, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Erythroleukemia, Liver
Q8IWZ6	BBS7	Bardet-Biedl syndrome 7 protein	55212	Brain
Q8IX03	WWC1	Protein KIBRA	23286	Brain, Thalamus, Fetal brain, Brain, Liver, Liver, Placenta, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Liver
Q8IX18	DHX40	Probable ATP-dependent RNA helicase DHX40	79665	Brain, Testis, Lymph node, Stomach cancer
Q8IX21	SLF2	SMC5-SMC6 complex localization factor protein 2	55719	Lymphoblast, Testis, Kidney, Cervix carcinoma, Erythroleukemia
Q8IXH6	TP53INP2	Tumor protein p53-inducible nuclear protein 2	58476	Heart, Testis, Eye, Cervix carcinoma, Liver
Q8IXH7	NELFCD	Negative elongation factor C/D	51497	Umbilical cord blood, Ovarian carcinoma, Teratocarcinoma, Thyroid, Skin
Q8IXQ3	C9orf40	Uncharacterized protein C9orf40	55071	Embryo, Duodenum, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q8IXQ4	GPALPP1	GPALPP motifs-containing protein 1	55425	Brain, Adrenal gland, Testis, Brain, Ovary, Testis, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Erythroleukemia, Liver
Q8IXQ6	PARP9	Protein mono-ADP-ribosyltransferase PARP9	83666	B-cell, Trachea, Umbilical cord blood, Mammary gland, Melanoma, Amygdala
Q8IXT1	DDIAS	DNA damage-induced apoptosis suppressor protein	220042	Testis, Testis
Q8IXT5	RBM12B	RNA-binding protein 12B	389677	Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q8IXW5	RPAP2	Putative RNA polymerase II subunit B1 CTD phosphatase RPAP2	79871	Brain, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q8IY17	PNPLA6	Neuropathy target esterase	10908	Fetal brain, Cerebellum, Brain, Duodenum, Testis, Brain, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q8IY18	SMC5	Structural maintenance of chromosomes protein 5	23137	Brain, Mammary gland, Uterus, Cervix carcinoma, Leukemic T-cell, Erythroleukemia, Liver
Q8IY26	PLPP6	Phospholipid phosphatase 6	403313	Mammary gland, Thymus, Testis, Liver
Q8IY45	AMN1	Protein AMN1 homolog	196394	Testis, Brain
Q8IY47	KBTBD2	Kelch repeat and BTB domain-containing protein 2	25948	Trachea, Brain, Brain, Kidney, Leukemic T-cell
Q8IY95	TMEM192	Transmembrane protein 192	201931	Brain, Endometrial tumor, Skin, Embryonic kidney, Placenta, Leukemic T-cell, Cervix carcinoma, Erythroleukemia, Liver
Q8IYD9	LAS2	Lung adenoma susceptibility protein 2	162681	Urinary bladder, Uterine endothelium, Testis, Uterus, Erythroleukemia
Q8IYH5	ZZZ3	ZZ-type zinc finger-containing protein 3	26009	Adipose tissue, Colon endothelium, Rectum tumor, Brain, Lymph, Placenta, Spleen, Embryonic kidney, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q8IYI6	EXOC8	Exocyst complex component 8	149371	Tongue, Lymph, Cervix carcinoma, Cervix carcinoma
Q8IYS1	PM20D2	Peptidase M20 domain-containing protein 2	135293	Testis, Brain, Salivary gland
Q8IYT2	CMTR2	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2	55783	Placenta, Trachea, Testis, Testis
Q8IYW5	RNF168	E3 ubiquitin-protein ligase RNF168	165918	Cerebellum, Testis, Brain, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Erythroleukemia
Q8IZ07	ANKRD13A	Ankyrin repeat domain-containing protein 13A	88455	Testis, Blood, Liver
Q8IZ21	PHACTR4	Phosphatase and actin regulator 4	65979	Fetal brain, Adrenal cortex, Skin, Testis, Fetal liver, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q8IZC6	COL27A1	Collagen alpha-1(XXVII) chain	85301	Cartilage, Brain, Skin
Q8IZH2	XRN1	5'-3' exoribonuclease 1	54464	Neuroblastoma, Fetal kidney, Small intestine, Testis, Brain, Testis, Mesangial cell, Leukemic T-cell, Cervix carcinoma, Erythroleukemia, Liver
Q8IZL2	MAML2	Mastermind-like protein 2	84441	Brain, Carcinoma, Amygdala, Erythroleukemia
Q8IZM8	ZNF654	Zinc finger protein 654	-	Placenta
Q8IZP0	ABI1	Abl interactor 1	10006	Umbilical vein endothelial cell, T-cell, Cerebellum, Muscle, Platelet, Hepatoma, Cervix carcinoma, Platelet, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q8IZR5	CMTM4	CKLF-like MARVEL transmembrane domain-containing protein 4	146223	Kidney, Spleen, Liver, Cervix carcinoma, Erythroleukemia
Q8N0S6	CENPL	Centromere protein L	91687	Synovial cell, Eye, Muscle, Urinary bladder, Cervix carcinoma, Erythroleukemia
Q8N0U8	VKORC1L1	Vitamin K epoxide reductase complex subunit 1-like protein 1	154807	Kidney, Trachea, Lymph, Melanoma
